TransactionID,CustomerID,TransactionTimestamp,Amount,Currency,MerchantCategory,TransactionType,CardPresent,HourOfDay,DayOfWeek,GeoLocation,DeviceType,IsInternational,CustomerTenureMonths,NumTransactionsLast24h,AvgTransactionAmount7d,IsNewDevice,IsFraud
TX0005876,CUST2827,2024-07-26T05:43:55,42757.33,INR,Entertainment,POS,True,5,Friday,"South Megan, MD",Mobile,True,58,5,16097.61,False,0
TX0005877,CUST9355,2025-05-23T21:09:31,53863.72,USD,Entertainment,POS,False,21,Friday,"Lifort, WS",POS Terminal,False,51,13,23512.05,True,1
TX0005878,CUST7048,2025-04-21T08:31:13,55260.56,INR,Grocery,Online,False,8,Monday,"Karinaberg, MV",Desktop,False,86,4,26611.98,True,0
TX0005879,CUST8597,2024-09-12T19:30:04,63022.51,INR,Apparel,ATM Withdrawal,True,19,Thursday,"New Michael, MY",Desktop,False,23,5,12568.76,False,0
TX0005880,CUST9482,2025-06-04T03:24:43,36779.4,USD,Travel,Online,False,3,Wednesday,"Lake Heidiport, GR",Desktop,False,23,2,8709.71,False,0
TX0005881,CUST3389,2025-06-01T20:53:33,36251.69,INR,Electronics,POS,False,20,Sunday,"Lake Jacqueline, GE",Mobile,False,105,2,6746.32,False,0
TX0005882,CUST1088,2024-09-29T05:39:23,98740.59,INR,Grocery,ATM Withdrawal,False,5,Sunday,"Wolfefurt, TZ",Desktop,True,22,2,26216.09,False,0
TX0005883,CUST2946,2025-03-19T03:14:51,97720.82,INR,Apparel,POS,False,3,Wednesday,"West Melissafurt, VA",Desktop,False,116,0,25960.73,False,0
TX0005884,CUST3666,2024-12-11T11:52:29,24218.41,INR,Travel,Online,False,11,Wednesday,"West Jenniferchester, PL",Mobile,False,118,2,12748.09,False,0
TX0005885,CUST8968,2024-10-31T20:34:52,88622.78,USD,Restaurant,ATM Withdrawal,True,20,Thursday,"East Ashleyberg, CG",Desktop,False,12,4,10950.62,False,0
TX0005886,CUST2528,2025-03-25T03:24:34,46672.21,USD,Restaurant,POS,False,3,Tuesday,"Pruittville, GT",POS Terminal,False,87,0,23356.14,False,0
TX0005887,CUST7011,2025-01-04T15:52:34,44225.76,INR,Entertainment,ATM Withdrawal,False,15,Saturday,"Angelaview, TN",POS Terminal,False,119,4,8313.93,False,0
TX0005888,CUST3348,2024-11-25T14:06:57,93017.16,USD,Apparel,Online,False,14,Monday,"East Savannahtown, MA",Mobile,False,57,4,16297.1,False,0
TX0005889,CUST3251,2025-01-24T02:50:30,18555.16,INR,Grocery,POS,False,2,Friday,"Port Pamela, AM",Desktop,False,117,2,5568.91,False,0
TX0005890,CUST1572,2024-11-21T20:03:57,83891.39,INR,Entertainment,Online,True,20,Thursday,"Lake Brianville, VU",POS Terminal,False,28,4,15385.84,False,0
TX0005891,CUST8685,2025-03-02T00:19:54,83958.72,INR,Fuel,POS,False,0,Sunday,"Longview, UY",Mobile,False,16,3,16257.05,False,0
TX0005892,CUST1926,2025-01-13T04:35:35,40080.94,INR,Entertainment,POS,False,4,Monday,"Ginaburgh, BI",Desktop,True,63,0,623.11,False,0
TX0005893,CUST1136,2024-12-27T02:04:52,16817.18,INR,Entertainment,Online,True,2,Friday,"East Kevinmouth, AZ",Mobile,False,97,5,5488.31,False,0
TX0005894,CUST8594,2024-10-07T04:12:04,10976.05,USD,Apparel,POS,True,4,Monday,"Dorseyland, GT",Desktop,True,56,2,1202.35,False,0
TX0005895,CUST2158,2024-08-09T01:38:28,62612.57,INR,Electronics,ATM Withdrawal,True,1,Friday,"Port Mary, BF",Desktop,False,86,4,628.68,False,0
TX0005896,CUST1512,2025-04-10T13:40:16,33330.02,USD,Travel,POS,True,13,Thursday,"Parkerchester, EC",POS Terminal,True,53,3,9561.88,False,0
TX0005897,CUST6830,2024-09-16T12:52:14,67744.53,USD,Travel,POS,False,12,Monday,"Stephanieburgh, FJ",POS Terminal,False,52,5,2399.41,False,0
TX0005898,CUST1635,2025-02-14T20:19:50,63028.3,INR,Grocery,Online,True,20,Friday,"Hollowayburgh, CN",POS Terminal,False,89,5,26207.75,False,0
TX0005899,CUST9859,2025-04-08T01:10:41,29925.42,INR,Travel,POS,False,1,Tuesday,"Susanland, MW",Mobile,False,117,4,5795.68,False,0
TX0005900,CUST8826,2024-08-23T00:25:00,94903.57,USD,Fuel,ATM Withdrawal,True,0,Friday,"Lake Alexander, GW",Desktop,False,120,5,21032.26,True,0
TX0005901,CUST9803,2025-05-04T20:25:15,51364.73,INR,Fuel,POS,False,20,Sunday,"Batesshire, ML",Mobile,False,24,1,10554.39,True,0
TX0005902,CUST6210,2024-06-30T05:33:43,43323.09,USD,Restaurant,Online,True,5,Sunday,"East Keithmouth, GT",Mobile,True,105,3,14227.98,False,0
TX0005903,CUST4360,2025-05-16T03:54:07,21424.6,INR,Fuel,ATM Withdrawal,False,3,Friday,"New Edward, IL",Mobile,False,50,1,16110.32,False,0
TX0005904,CUST3423,2025-03-23T14:07:21,99861.37,INR,Electronics,Online,True,14,Sunday,"Bellborough, LS",Desktop,False,21,5,10564.04,False,0
TX0005905,CUST3759,2025-02-24T05:21:14,56752.33,USD,Electronics,ATM Withdrawal,False,5,Monday,"Melissafort, BI",Desktop,True,47,3,11471.65,False,0
TX0005906,CUST1744,2025-01-31T03:04:04,75263.95,INR,Travel,ATM Withdrawal,True,3,Friday,"Matthewmouth, ZW",Mobile,False,46,1,5683.15,True,0
TX0005907,CUST2615,2024-07-29T18:18:56,37160.19,INR,Grocery,POS,True,18,Monday,"Ravenchester, UA",Mobile,False,115,5,23594.72,False,0
TX0005908,CUST2917,2025-04-10T13:37:11,83176.2,INR,Grocery,POS,True,13,Thursday,"North Kaylaport, RU",POS Terminal,False,29,5,2399.48,False,0
TX0005909,CUST3476,2025-04-16T23:02:23,55326.75,USD,Electronics,ATM Withdrawal,True,23,Wednesday,"South Anthonyland, TZ",Mobile,False,45,1,24294.47,False,0
TX0005910,CUST1199,2024-12-06T07:40:38,79291.62,INR,Fuel,POS,False,7,Friday,"Gonzaleztown, LC",Mobile,False,96,0,15926.58,False,0
TX0005911,CUST7344,2025-01-07T13:13:47,36611.12,USD,Electronics,Online,False,13,Tuesday,"Johnsonton, SL",Desktop,False,6,3,26758.59,False,0
TX0005912,CUST5334,2024-07-22T22:33:16,90921.61,INR,Restaurant,ATM Withdrawal,False,22,Monday,"West Kara, EE",Desktop,False,85,0,15174.51,True,0
TX0005913,CUST8101,2025-04-11T03:27:19,34667.49,USD,Travel,ATM Withdrawal,True,3,Friday,"Burkemouth, ZA",Desktop,False,90,5,9646.54,False,0
TX0005914,CUST1989,2025-05-07T04:24:32,37822.23,INR,Apparel,ATM Withdrawal,False,4,Wednesday,"South Masonborough, OM",Mobile,False,25,1,15902.57,False,0
TX0005915,CUST4116,2025-05-21T01:57:41,87282.93,INR,Entertainment,Online,True,1,Wednesday,"East Victoriachester, SG",Mobile,False,25,2,13007.01,False,0
TX0005916,CUST4243,2024-09-30T22:47:16,86987.33,USD,Electronics,Online,True,22,Monday,"Johnsontown, BD",POS Terminal,False,80,0,14189.52,False,0
TX0005917,CUST1918,2024-09-15T18:33:12,88886.36,USD,Electronics,POS,False,18,Sunday,"Amystad, ST",Desktop,False,50,3,28380.31,False,0
TX0005918,CUST6102,2024-10-31T13:42:48,76842.06,USD,Restaurant,Online,False,13,Thursday,"Ortizton, CA",POS Terminal,False,69,0,27766.25,False,0
TX0005919,CUST1699,2025-05-13T23:07:32,80987.37,USD,Apparel,Online,True,23,Tuesday,"Smithport, TN",Desktop,False,84,5,16528.53,False,0
TX0005920,CUST9576,2024-09-23T00:10:48,26222.14,USD,Electronics,ATM Withdrawal,False,0,Monday,"North Edwardberg, AZ",Desktop,False,90,3,5857.18,False,0
TX0005921,CUST4662,2024-08-21T16:34:56,96708.56,INR,Fuel,ATM Withdrawal,True,16,Wednesday,"Rollinsmouth, DK",POS Terminal,False,95,0,16275.7,True,0
TX0005922,CUST2193,2024-11-12T23:59:37,6652.36,INR,Restaurant,Online,False,23,Tuesday,"Aprilview, AF",Desktop,False,42,2,19413.0,False,0
TX0005923,CUST2540,2024-12-14T11:04:40,61479.01,USD,Restaurant,Online,True,11,Saturday,"Hughesside, AT",Desktop,False,70,5,4514.37,False,0
TX0005924,CUST6001,2024-09-21T18:34:03,12625.66,INR,Restaurant,POS,False,18,Saturday,"Milesmouth, DM",Desktop,False,78,5,15601.24,False,0
TX0005925,CUST1024,2025-05-07T18:05:21,572.9,USD,Travel,Online,True,18,Wednesday,"North Joshua, IQ",Desktop,False,8,1,14166.89,False,0
TX0005926,CUST4078,2025-01-21T04:03:34,47461.65,USD,Electronics,POS,False,4,Tuesday,"Kathleenberg, TG",Mobile,True,13,2,16018.55,False,0
TX0005927,CUST7899,2025-01-24T22:57:09,13945.52,USD,Apparel,POS,False,22,Friday,"New Veronica, CD",Mobile,False,114,5,14916.62,False,0
TX0005928,CUST4541,2024-09-18T17:42:04,70748.16,USD,Electronics,POS,False,17,Wednesday,"New Lee, SI",Desktop,True,81,5,3358.32,False,0
TX0005929,CUST4932,2025-03-26T20:39:47,89896.83,USD,Apparel,Online,True,20,Wednesday,"Garciaburgh, MD",POS Terminal,False,5,1,24774.06,False,0
TX0005930,CUST5646,2024-11-15T01:56:32,60369.47,USD,Apparel,Online,False,1,Friday,"Ericaborough, PY",POS Terminal,False,79,5,25933.71,False,0
TX0005931,CUST1917,2024-08-08T05:51:33,78449.53,INR,Apparel,Online,True,5,Thursday,"New Carmenchester, IT",Mobile,True,66,5,18318.45,False,0
TX0005932,CUST3103,2024-08-07T10:37:11,3869.86,USD,Entertainment,POS,False,10,Wednesday,"Lake Joshuaside, AR",Desktop,False,59,5,754.68,False,0
TX0005933,CUST5994,2025-01-23T02:42:59,78802.39,INR,Electronics,ATM Withdrawal,True,2,Thursday,"Courtneyfort, MN",Desktop,False,113,1,29677.23,False,0
TX0005934,CUST6319,2024-11-28T19:35:22,50720.07,USD,Electronics,Online,True,19,Thursday,"Aaronbury, SM",Mobile,False,70,5,2839.8,False,0
TX0005935,CUST5308,2025-02-13T19:38:09,78136.16,USD,Apparel,ATM Withdrawal,False,19,Thursday,"Mcleanborough, IS",Mobile,False,17,5,19892.67,False,0
TX0005936,CUST1057,2024-07-27T13:37:14,1193.46,INR,Grocery,POS,False,13,Saturday,"Ronaldport, NO",Mobile,False,10,5,3869.49,False,0
TX0005937,CUST8099,2024-08-27T20:56:50,64910.46,USD,Fuel,POS,False,20,Tuesday,"New Autumnstad, BH",Desktop,False,76,4,7079.8,True,0
TX0005938,CUST2857,2025-03-11T20:18:14,82725.79,INR,Fuel,Online,True,20,Tuesday,"Martinborough, CI",Desktop,False,69,1,22731.64,True,0
TX0005939,CUST6576,2024-11-16T20:56:37,68238.18,USD,Fuel,POS,True,20,Saturday,"Port Justin, MR",POS Terminal,False,115,1,8490.19,False,0
TX0005940,CUST9188,2025-02-10T18:41:59,72196.33,USD,Electronics,POS,False,18,Monday,"East Brandonbury, NR",Desktop,False,10,3,16558.74,False,0
TX0005941,CUST2628,2024-06-30T16:11:42,89544.01,INR,Grocery,POS,True,16,Sunday,"South Bryan, UY",Mobile,False,42,4,21627.73,False,0
TX0005942,CUST6792,2025-01-04T10:34:26,76519.69,USD,Restaurant,Online,True,10,Saturday,"East Adriana, LI",Mobile,True,50,5,29853.3,False,0
TX0005943,CUST5415,2025-04-26T23:29:13,47344.68,INR,Restaurant,ATM Withdrawal,True,23,Saturday,"North Gregory, LC",Mobile,False,29,1,4101.05,False,0
TX0005944,CUST6722,2025-05-26T12:01:24,40607.58,USD,Grocery,ATM Withdrawal,False,12,Monday,"Victorfort, LI",Mobile,True,103,0,10548.18,False,0
TX0005945,CUST6202,2024-07-25T06:16:45,97522.26,USD,Travel,Online,False,6,Thursday,"Lake Brianchester, KW",Desktop,False,8,2,17534.55,False,0
TX0005946,CUST1765,2024-08-10T08:16:35,86621.26,USD,Apparel,POS,False,8,Saturday,"Trevinoview, PK",POS Terminal,False,120,3,17956.64,False,0
TX0005947,CUST4408,2024-08-24T16:29:49,21270.55,USD,Apparel,ATM Withdrawal,True,16,Saturday,"Grantmouth, KW",POS Terminal,False,52,2,7982.64,False,0
TX0005948,CUST5044,2024-07-10T20:04:48,54155.38,INR,Travel,POS,False,20,Wednesday,"Nathanport, MX",Desktop,False,13,3,19022.08,False,0
TX0005949,CUST5736,2024-09-20T04:59:02,68525.63,USD,Apparel,POS,False,4,Friday,"North Christopher, BH",Desktop,False,34,3,28061.44,False,0
TX0005950,CUST3735,2025-03-27T13:38:45,32863.91,INR,Apparel,Online,True,13,Thursday,"Scottstad, IS",Desktop,False,23,3,19211.1,False,0
TX0005951,CUST9732,2024-10-19T18:26:56,41607.77,INR,Travel,Online,False,18,Saturday,"Burgessshire, GY",Mobile,False,85,3,27032.31,False,0
TX0005952,CUST1755,2025-03-09T16:40:08,79527.64,USD,Fuel,ATM Withdrawal,True,16,Sunday,"South Heather, PY",Mobile,False,15,5,9477.79,True,0
TX0005953,CUST4415,2024-10-27T10:44:58,37836.5,INR,Electronics,ATM Withdrawal,True,10,Sunday,"Ashleyfort, EG",Desktop,False,102,5,28673.14,True,0
TX0005954,CUST4533,2024-11-06T05:04:04,98442.48,USD,Electronics,Online,True,5,Wednesday,"Port Michelleburgh, BO",Mobile,False,118,0,13567.34,False,0
TX0005955,CUST2000,2025-01-09T13:45:33,95200.04,INR,Apparel,Online,False,13,Thursday,"Katherineview, ER",Desktop,False,98,4,1336.74,False,0
TX0005956,CUST5767,2025-06-08T01:20:42,92280.88,INR,Restaurant,Online,False,1,Sunday,"North David, GD",Mobile,False,26,5,6242.85,False,0
TX0005957,CUST8457,2025-06-28T23:51:12,79751.47,USD,Entertainment,ATM Withdrawal,False,23,Saturday,"West Ashleymouth, SM",POS Terminal,False,6,5,18452.52,False,0
TX0005958,CUST4870,2025-01-02T10:35:10,74426.2,INR,Entertainment,Online,True,10,Thursday,"South Raymondshire, GN",POS Terminal,False,10,2,7160.41,True,0
TX0005959,CUST5738,2025-02-25T12:22:11,27033.07,INR,Apparel,POS,False,12,Tuesday,"Robertburgh, AF",POS Terminal,True,14,1,19301.45,False,0
TX0005960,CUST3144,2025-01-22T18:41:35,14510.43,INR,Travel,ATM Withdrawal,True,18,Wednesday,"Lake Rebeccaside, CU",Desktop,False,27,1,8011.57,False,0
TX0005961,CUST5396,2024-07-05T11:54:38,97755.37,INR,Entertainment,ATM Withdrawal,True,11,Friday,"North Jasonchester, MX",POS Terminal,False,41,1,8684.53,False,0
TX0005962,CUST6299,2025-06-15T03:18:27,97420.35,INR,Restaurant,POS,False,3,Sunday,"Jacobport, KH",POS Terminal,False,116,4,13779.49,True,0
TX0005963,CUST6674,2024-12-27T02:25:05,82903.21,USD,Entertainment,Online,True,2,Friday,"Mcdonaldhaven, IQ",Desktop,False,7,0,29258.35,False,0
TX0005964,CUST5576,2024-09-18T01:05:19,21725.74,INR,Restaurant,ATM Withdrawal,True,1,Wednesday,"New Franciscoborough, BH",Desktop,False,54,4,20578.04,False,0
TX0005965,CUST8702,2024-06-29T23:11:22,94020.88,USD,Grocery,Online,False,23,Saturday,"Laneberg, BW",Desktop,False,67,3,14817.03,False,0
TX0005966,CUST8975,2025-05-14T21:01:11,2997.96,USD,Restaurant,POS,False,21,Wednesday,"Rogermouth, NE",POS Terminal,False,53,3,29893.2,True,0
TX0005967,CUST5003,2025-03-08T19:29:01,88906.11,USD,Apparel,Online,False,19,Saturday,"Tylerborough, NR",POS Terminal,False,117,2,16414.4,False,0
TX0005968,CUST1388,2025-01-04T01:17:58,71565.64,USD,Apparel,POS,False,1,Saturday,"Ashleystad, CY",POS Terminal,True,14,5,16899.53,False,0
TX0005969,CUST5350,2024-08-06T15:08:55,93173.97,USD,Apparel,Online,False,15,Tuesday,"Michaelshire, MY",Mobile,False,109,1,27033.66,True,0
TX0005970,CUST3759,2024-12-02T04:00:12,12913.02,INR,Fuel,POS,True,4,Monday,"Mathewbury, CY",Mobile,True,74,2,22738.63,True,0
TX0005971,CUST8635,2024-08-01T17:52:04,84000.79,INR,Grocery,ATM Withdrawal,False,17,Thursday,"Powersberg, NE",Mobile,False,42,5,8856.51,False,0
TX0005972,CUST1114,2025-01-04T10:06:27,85533.32,USD,Apparel,ATM Withdrawal,False,10,Saturday,"Pattersonburgh, TR",POS Terminal,False,78,3,21227.0,True,0
TX0005973,CUST1122,2024-12-22T23:30:00,92719.66,USD,Grocery,Online,True,23,Sunday,"Smithtown, DZ",Desktop,False,56,3,26560.25,True,0
TX0005974,CUST4907,2024-09-13T07:42:02,9048.32,INR,Fuel,Online,False,7,Friday,"Lake Caitlinberg, YE",POS Terminal,False,72,2,24572.04,True,0
TX0005975,CUST4121,2025-05-18T08:11:07,97553.48,INR,Restaurant,POS,False,8,Sunday,"Delgadoview, MZ",Desktop,False,18,5,14192.1,True,0
TX0005976,CUST8338,2024-12-25T04:17:22,24147.87,INR,Entertainment,POS,False,4,Wednesday,"Natashamouth, NI",POS Terminal,False,20,2,19554.95,True,0
TX0005977,CUST7376,2024-10-16T00:13:10,63198.03,INR,Travel,POS,False,0,Wednesday,"New Kathleen, GW",Mobile,False,84,5,23805.38,False,0
TX0005978,CUST9259,2025-05-04T01:02:37,63992.52,USD,Restaurant,ATM Withdrawal,False,1,Sunday,"Stevenview, AE",Desktop,False,75,0,7004.18,True,0
TX0005979,CUST8255,2025-04-26T08:16:46,87617.41,INR,Restaurant,ATM Withdrawal,True,8,Saturday,"North Wesleyfort, LC",POS Terminal,False,68,1,3309.03,False,0
TX0005980,CUST6219,2025-01-11T19:37:02,9450.27,INR,Travel,Online,True,19,Saturday,"Loweryburgh, CN",POS Terminal,False,57,5,4250.92,False,0
TX0005981,CUST7865,2024-09-03T07:12:50,12800.02,USD,Travel,POS,True,7,Tuesday,"Whitemouth, BW",POS Terminal,False,11,4,13921.41,False,0
TX0005982,CUST2920,2025-04-25T22:03:55,75295.99,USD,Grocery,POS,True,22,Friday,"Kristophershire, NA",POS Terminal,False,7,1,2223.64,False,0
TX0005983,CUST4413,2025-04-17T00:55:21,24109.33,INR,Grocery,POS,True,0,Thursday,"Browningburgh, BY",Mobile,False,48,2,26999.5,False,0
TX0005984,CUST7829,2025-04-29T03:16:47,76398.01,INR,Fuel,ATM Withdrawal,True,3,Tuesday,"South Kevinport, AZ",Mobile,False,62,5,6675.29,False,0
TX0005985,CUST8657,2024-10-20T01:12:13,8502.85,USD,Apparel,Online,True,1,Sunday,"West Joseph, IN",POS Terminal,False,9,3,28690.5,False,0
TX0005986,CUST4094,2024-08-29T19:37:34,72610.64,INR,Restaurant,ATM Withdrawal,False,19,Thursday,"Kimfurt, BI",Desktop,False,99,3,21271.19,True,0
TX0005987,CUST8214,2024-09-02T04:20:11,28641.79,INR,Electronics,Online,False,4,Monday,"Taylorville, CU",Desktop,False,114,4,19072.61,False,0
TX0005988,CUST1946,2024-12-30T05:48:30,31759.8,USD,Entertainment,POS,False,5,Monday,"Ibarrafurt, KN",Mobile,False,46,2,27631.76,True,0
TX0005989,CUST6166,2025-01-25T19:17:51,90582.14,INR,Grocery,Online,True,19,Saturday,"South Angelica, MR",Mobile,False,97,3,20182.2,True,0
TX0005990,CUST6349,2025-02-15T14:58:24,5494.4,USD,Apparel,ATM Withdrawal,True,14,Saturday,"Huntermouth, BI",Mobile,False,6,1,758.38,True,0
TX0005991,CUST3770,2025-02-05T05:23:34,99066.86,INR,Entertainment,POS,False,5,Wednesday,"Julianville, HR",POS Terminal,False,58,0,17006.41,False,0
TX0005992,CUST1250,2024-09-14T04:17:03,26477.9,USD,Fuel,POS,False,4,Saturday,"South Stacy, CO",Mobile,True,54,4,1904.28,False,0
TX0005993,CUST6542,2024-12-22T22:14:20,78600.33,USD,Grocery,POS,True,22,Sunday,"Julietown, TL",Mobile,False,41,2,17439.86,True,0
TX0005994,CUST8034,2025-02-26T16:51:50,78232.56,USD,Grocery,POS,True,16,Wednesday,"New Stephen, NL",POS Terminal,False,42,5,9287.32,False,0
TX0005995,CUST7579,2025-05-15T07:50:48,16782.04,USD,Fuel,POS,False,7,Thursday,"Huntburgh, ER",Desktop,True,63,0,8832.78,True,0
TX0005996,CUST5566,2025-04-26T20:06:51,61763.38,USD,Grocery,Online,False,20,Saturday,"Langton, CV",Desktop,False,89,5,13477.6,False,0
TX0005997,CUST4319,2025-03-07T23:00:32,69096.18,INR,Travel,Online,True,23,Friday,"North Jennifer, NI",Desktop,False,33,3,6392.34,False,0
TX0005998,CUST8603,2024-12-14T00:51:23,62785.62,USD,Travel,POS,False,0,Saturday,"Port Andrewville, LC",POS Terminal,False,101,1,26714.3,False,0
TX0005999,CUST8064,2024-09-16T11:52:41,30182.8,INR,Grocery,Online,False,11,Monday,"Lake Allisonshire, AZ",POS Terminal,False,9,3,24385.46,False,0
TX0006000,CUST5011,2025-01-25T00:13:14,59705.13,USD,Restaurant,Online,True,0,Saturday,"Bennettville, DM",Mobile,False,58,0,4685.26,False,0
TX0006001,CUST2247,2024-07-02T12:28:26,9951.83,USD,Electronics,Online,True,12,Tuesday,"West Crystal, DZ",POS Terminal,False,119,3,13020.07,False,0
TX0006002,CUST2116,2024-11-12T18:16:19,50832.36,INR,Restaurant,ATM Withdrawal,False,18,Tuesday,"Hamptonborough, TJ",POS Terminal,False,28,1,24533.66,False,0
TX0006003,CUST2299,2025-01-29T09:56:21,75472.53,INR,Grocery,ATM Withdrawal,False,9,Wednesday,"Richardmouth, CV",Mobile,False,117,2,20379.15,False,0
TX0006004,CUST7506,2025-01-30T03:08:37,18915.34,INR,Entertainment,ATM Withdrawal,True,3,Thursday,"East Melissa, SD",POS Terminal,False,94,1,24469.86,True,0
TX0006005,CUST3128,2024-09-14T23:25:35,40250.31,INR,Grocery,POS,False,23,Saturday,"New Johnathan, LR",Mobile,False,68,1,12776.38,False,0
TX0006006,CUST5749,2025-02-03T00:38:11,21999.72,USD,Grocery,Online,False,0,Monday,"Loritown, AD",Desktop,False,78,3,4350.4,False,0
TX0006007,CUST3861,2024-07-27T00:11:48,55231.67,USD,Apparel,Online,False,0,Saturday,"East Robertville, SL",Desktop,False,73,4,28051.69,False,0
TX0006008,CUST1791,2025-02-18T20:09:39,11064.59,INR,Travel,Online,False,20,Tuesday,"Matthewborough, KE",Desktop,False,31,4,12830.19,True,0
TX0006009,CUST2617,2024-09-03T00:42:33,94282.13,USD,Entertainment,ATM Withdrawal,True,0,Tuesday,"Seanville, FI",POS Terminal,False,116,2,9796.3,False,0
TX0006010,CUST5127,2025-03-24T20:23:37,49842.38,USD,Electronics,POS,True,20,Monday,"West Matthew, NR",POS Terminal,False,65,2,969.07,False,0
TX0006011,CUST6975,2024-10-23T06:20:25,48177.62,INR,Entertainment,POS,False,6,Wednesday,"Stewartchester, SR",Mobile,False,75,1,3589.41,False,0
TX0006012,CUST1044,2024-08-22T15:20:18,1217.4,USD,Entertainment,Online,True,15,Thursday,"Thompsonville, PG",Mobile,False,51,1,16057.14,False,0
TX0006013,CUST2097,2024-11-17T12:35:06,67662.4,USD,Fuel,ATM Withdrawal,True,12,Sunday,"East Davidborough, IE",POS Terminal,True,113,5,22235.81,False,0
TX0006014,CUST8736,2025-03-18T08:06:33,55406.67,INR,Restaurant,POS,True,8,Tuesday,"Lopezberg, EG",Desktop,False,6,4,26134.75,True,0
TX0006015,CUST9461,2024-07-17T20:06:15,85765.07,USD,Grocery,Online,True,20,Wednesday,"South Benjaminshire, AD",Mobile,False,94,2,23493.84,True,0
TX0006016,CUST2824,2025-04-13T09:40:45,22649.84,USD,Entertainment,ATM Withdrawal,True,9,Sunday,"Harveytown, BD",POS Terminal,True,118,0,27891.57,False,0
TX0006017,CUST3997,2024-10-24T15:11:28,90711.57,INR,Apparel,POS,False,15,Thursday,"Lake Johnfort, HR",Mobile,False,60,4,19357.76,False,0
TX0006018,CUST1503,2024-10-31T21:27:27,95576.48,INR,Fuel,Online,False,21,Thursday,"Odonnellburgh, AU",Desktop,False,67,0,27169.12,True,0
TX0006019,CUST7104,2024-09-13T19:02:41,72665.31,USD,Travel,ATM Withdrawal,False,19,Friday,"New Mark, BR",POS Terminal,False,112,0,18987.43,False,0
TX0006020,CUST7043,2025-03-08T09:12:45,33713.9,INR,Restaurant,POS,False,9,Saturday,"West Michael, FJ",POS Terminal,False,57,2,4688.5,True,0
TX0006021,CUST2709,2025-02-06T16:27:25,82248.52,INR,Grocery,Online,False,16,Thursday,"Douglasmouth, WS",Mobile,False,79,4,21600.66,False,0
TX0006022,CUST5189,2024-08-30T20:24:54,34107.26,USD,Restaurant,POS,False,20,Friday,"North Erin, SL",POS Terminal,False,15,1,15516.55,False,0
TX0006023,CUST3568,2024-12-25T13:50:55,59814.9,INR,Fuel,POS,False,13,Wednesday,"South Davidbury, ET",Mobile,False,34,4,16790.11,False,0
TX0006024,CUST7133,2025-06-13T03:09:05,67224.23,USD,Entertainment,ATM Withdrawal,True,3,Friday,"North Stacy, PA",Desktop,True,42,2,14600.72,False,0
TX0006025,CUST5220,2025-02-21T16:35:57,59154.89,INR,Entertainment,ATM Withdrawal,False,16,Friday,"New Peggyfort, DE",POS Terminal,False,83,0,644.61,True,0
TX0006026,CUST4801,2024-08-31T09:21:22,10276.28,INR,Fuel,Online,False,9,Saturday,"Nelsonstad, SZ",Desktop,False,100,0,20185.66,True,0
TX0006027,CUST7395,2025-01-09T09:47:55,97541.68,USD,Grocery,POS,True,9,Thursday,"New Jacqueline, PT",Desktop,False,29,2,14450.18,False,0
TX0006028,CUST6913,2025-02-24T23:47:04,4505.15,INR,Grocery,Online,True,23,Monday,"New Williamborough, JP",Mobile,False,73,1,1009.31,False,0
TX0006029,CUST7964,2025-06-02T14:18:14,81460.53,USD,Apparel,ATM Withdrawal,False,14,Monday,"Littleport, PL",Desktop,False,3,2,25602.22,False,0
TX0006030,CUST8860,2024-11-20T10:14:58,60322.82,INR,Grocery,ATM Withdrawal,False,10,Wednesday,"Lake Daniel, NR",Desktop,False,8,5,26914.52,False,0
TX0006031,CUST5958,2024-09-05T05:52:47,785.97,USD,Grocery,POS,False,5,Thursday,"East Pamchester, AT",Desktop,False,99,5,26896.97,True,0
TX0006032,CUST3566,2025-01-07T08:13:59,67437.73,INR,Fuel,Online,True,8,Tuesday,"North Emily, SG",Desktop,False,61,5,15416.16,False,0
TX0006033,CUST9102,2024-10-08T01:21:17,79657.19,USD,Travel,ATM Withdrawal,True,1,Tuesday,"North Ashlee, AR",Mobile,False,76,1,23864.27,False,0
TX0006034,CUST4950,2025-03-31T17:00:05,98300.04,INR,Fuel,POS,True,17,Monday,"South Kirstenfurt, RS",Desktop,False,68,3,10105.25,True,0
TX0006035,CUST3758,2024-11-11T13:53:01,70895.69,USD,Grocery,POS,False,13,Monday,"Dennisburgh, KZ",Desktop,False,71,5,26145.61,False,0
TX0006036,CUST6409,2025-05-01T20:32:16,20350.17,USD,Electronics,Online,False,20,Thursday,"Stewartchester, ES",Desktop,False,31,1,2972.34,False,0
TX0006037,CUST5427,2024-11-28T15:38:26,43999.76,USD,Travel,POS,False,15,Thursday,"Hannahside, LK",Desktop,False,34,1,27557.67,False,0
TX0006038,CUST8056,2025-04-11T08:37:43,89343.23,INR,Fuel,Online,True,8,Friday,"East Valeriestad, TO",POS Terminal,True,107,1,5261.47,False,0
TX0006039,CUST2184,2025-05-03T14:49:22,28451.55,USD,Fuel,ATM Withdrawal,True,14,Saturday,"Sarahside, IS",Desktop,True,114,0,28567.43,False,0
TX0006040,CUST6213,2024-09-20T13:43:07,43635.18,USD,Fuel,Online,False,13,Friday,"North Kimberlybury, FR",Desktop,False,109,4,19877.62,False,0
